24.3
14.5
26.5
21.8
11.9
8.99
5.93
24.87
16.73
14.78
19.05
19.53
14.93
18.43
25.38
21.46
9.45
10.45
8.61
31.69
10.33
18.79
9.51
32.79
10.32
24.2
10.77
5.51
20.11
26.95
27.23
13.84
15.73
11.16
6.87
37.38
12.97
9.65
21.43
12.1
8.12
15.79
27.7
31
14.41
19.24
27.59
26.44
5.9
8.7
6.61
14.37
6.2
5.03
10.2
28.27
23.89
22.5
38.61
58.27
36.99
25.64
54.6
15.84
9.66
18.02
13.77
15.52
13.9
21.36
9
13.73
9.8
9.08
14.41
28.18
5.18
13.21
3.03
9.33
34.45
27.54
37.55
15.56
15.4
18.28
7.77
24.49
19.64
5.46
13.7
14.85
9.33
6.61
17.78
32.85
30.18
28.14
7.52
48.5
5.92
8.49
7.77
37.09
13.52
14.19
25.23
13.24
18.24
8.12
10.78
9.02
26.3
3.2
12.34
13.67
18.41
18.22
10.42
9.3
12.7
6.37
25.39
37.17
9.1
20.92
11.2
9.44
12.14
33.1
13.1
21.4
10.6
0
12.72
9.91
42.8
19.37
26.03
27.9
18.77
21.32
26.7
14.93
28.53
9.8
15.75
8.32
24.15
10.81
16.45
10.1
7.65
27.19
7.77
11.25
15.67
19.39
15.13
12.75
21.18
33.64
9.03
12.53
11.22
6.88
14.84
13.9
22.1
32.8
6.09
24.17
19.53
11.67
7.8
9.36
20.53
25.9
9.33
10.9
8.65
22.86
17.84
26.51
4.7
64.3
14.17
19.92
37.34
14.8
12.35
19.73
16.03
16.04
11.35
16.51
10.62
13.27
13.53
54.89
24.55
16.41
46.24
4.4
10.39
6.4
29.1
25.5
35
10.69
18.9
28.78
11.59
21.24
20.26
8.2
27.01
24.8
56.2
7.9
6.3
13.4
17.38
9.2
93.7
3.4
13.99
7.5
18.4
4.1
6.43
7.23
4.48
50.08
11.88
37.34
17.31
8.29
13.34
16.25
12.29
7.65
7.42
20.72
22.95
9.1
21.35
12.26
7.27
12.31
7.14
11.71
22.47
14.86
23.03
13.38
6.7
7.8
7.01
53.24
19.27
16.64
18.8
20.27
20.77
8.8
32.62
18.38
14.7
9.2
9.91
52.8
8.3
7.1
21.79
20.72
8.56
34.41
6.94
45.03
7.4
15.55
48.4
10.41
7.36
10.4
8.78
1.15
5.8
15.77
6.3
34.2
18.47
6.4
39.5
14.86
15.14
10.4
19.56
22.78
18.93
27.03
17.71
8.84
18.51
12.52
18.57
7.4
25.56
6.33
16.19
6.86
22.17
115.8
24.63
7.61
14.37
6.92
7.06
14.01
12.89
9.99
17.85
11.41
12.48
9.49
32.28
19.7
10.4
14.64
9.25
16.38
15.9
15.3
4.1
14
16.1
18.1
31.6
12.7
14.2
7.82
39.27
11.85
6.44
45.95
9.2
17.82
9.13
77.65
21.59
10.7
56.74
22.64
8.82
21.1
12.3
19.75
6.1
7.9
11.15
13.38
8.09
10.08
4.98
18.55
11.26
26.67
31.67
6.4
8.38
13.05
18.2
37.43
36.38
8.02
17.06
28.23
2.37
8.97
13.88
15.7
10.55
11.91
33.23
17.47
11.79
18.48
12.51
13.92
13.04
11.1
44.72
19.56
31.94
16.27
16.01
29.74
10.32
38.83
19.62
7.8
11
27.9
14.9
19.6
15.8
7.25
9.81
14.1
34.67
28.6
4.22
21.09
4.94
14.91
25.7
7.51
23.7
18.53
8.19
25.22
54.17
15.43
8.41
14.21
3.67
21.89
51.03
7.9
63.8
19.2
13.93
12.2
8.83
14.71
7.82
6.4
18.07
17.78
39.05
12.38
17.18
15.81
20.18
17.15
8.06
34.64
39.61
22.43
11.86
14.49
4.4
37.5
13.5
12.9
6.5
6.4
3.1
4.3
9.9
9.88
9.46
18.28
4.27
7.1
4
23.13
6.32
13.21
28.11
117.85
24.26
5.89
16.41
8.43
37.46
13.41
72.75
10.34
23.43
6.78
38.81
20.33
15.73
93.81
6.71
9.77
39.69
23.94
21.04
34.06
9.06
9.32
10.9
43.2
16.06
18.87
8.6
28.2
15.87
12.15
17.35
14.66
12.37
7.06
3.14
12.85
9.75
26.02
5.4
11.2
6.4
10.97
7.82
27.86
22.14
15.31
7.74
15.49
10.91
18.5
12.61
40.12
5.76
15.42
13.35
18.19
28.29
14.25
6.16
13.43
10.82
10.48
14.08
18.24
17.87
173.97
6.67
22.46
14.17
21.58
6.42
23.75
9.38
34.41
9.07
20.69
21.32
13.87
29.4
22.1
26.07
11.88
9.1
20.47
20.12
3.36
12.17
44.49
14.88
11.82
14.55
10.82
17.9
30.6
48.29
23
23.17
15.2
9.36
51.7
8.36
47.24
6.27
40.27
76
8.14
13.4
7.78
42.66
7.81
24.43
5.8
47.52
20.25
29.68
30.97
22.42
13.73
24.68
8.96
10.99
9.4
10.58
76.02
27.56
34.2
9.45
9.07
17.34
17.75
22.18
10.32
13.8
15.32
11.46
4.78
18.3
15.62
23.06
28.69
12.24
18.3
10.71
20.61
7.54
14.34
11.38
14.39
16.9
5.1
10.3
11.3
8.01
28.6
9.22
6.9
35.7
32.85
27.22
22.23
30.2
6.95
5.5
7.16
6.3
20.34
14.3
16.89
59.58
8.96
14.5
8.93
25.8
8.81
9.01
25.84
8.42
28.4
10.18
19.89
14.04
28.84
12.16
47.21
19.77
13.84
17.78
6.08
33.09
10.05
9.13
10.93
25.83
6.16
9.62
18.21
7.38
20.1
28.61
8.81
11.81
5
43.43
26.77
24.58
56.76
7.92
21.76
21.36
13.2
81.6
10.46
14.88
16.11
11.37
10.47
11.42
25.25
22.55
17.07
15.5
13.93
8.42
5
48.6
35.8
27.7
57.4
91.5
63.8
9.7
12
20.12
12.1
50.35
8.9
5.74
12.4
8.3
30.64
10.16
9.63
18.32
39.66
33.94
18.86
9.64
8.1
25.62
8.12
15.21
24.11
63.66
10.52
42.45
25.46
7.76
23.39
27.98
34.52
25.11
39.03
36.17
